lissajous,1,3,6, 0,0,np.pi/2,[]
lissajous,1,4,6, 0,0,np.pi/2,[]
lissajous,1,5,6, 0,0,np.pi/2,[]
lissajous,1,6,7, 0,np.pi/2,0,[]
lissajous,2,3,4, 0,0,np.pi/2,[]
lissajous,2,3,5, 0,0,np.pi/3,[]
lissajous,2,5,6, np.pi/2,0,0,[]
lissajous,2,5,9, np.pi/3,0,0,[]
lissajous,2,5,9, 0,np.pi/3,0,[]
lissajous,3,4,5, np.pi/5,0,0,[]
lissajous,3,4,5, 0,np.pi/5,0,[]
lissajous,4,5,8, 0,np.pi/2,0,[]
lissajous,4,5,10,0,np.pi/2,0,[]
lissajous,4,5,12,0,np.pi/2,0,[]
lissajous,5,6,7, 0,np.pi/2,0,[]
