lissajous,1,1,5, np.pi/2,0,0,[]
lissajous,1,1,10, np.pi/2,0,0,[]
lissajous,1,2,3, np.pi/4,0,0,[]
lissajous,1,2,5, np.pi/3,0,0,[]
lissajous,1,2,7, np.pi/5,0,0,[]
lissajous,1,2,9, np.pi/5,0,0,[]
lissajous,1,3,4, np.pi/7,0,0,[]
lissajous,1,3,5, np.pi/2,0,0,[]
lissajous,1,3,7, np.pi/5,0,0,[]
lissajous,1,3,8, np.pi/5,0,0,[]
lissajous,1,4,1, np.pi/2,0,0,[]
lissajous,1,5,7, np.pi/2,0,0,[]
lissajous,1,7,9, np.pi/2,0,0,[]
lissajous,3,4,7, 0,np.pi/2,np.pi/2,[]
lissajous,2,3,4, 0,np.pi/2,0,[]
