lissajous,1,1,4, 0,0,np.pi/2,[]
lissajous,1,3,4,np.pi/3,0,0,[]
lissajous,1,4,5,0,np.pi/2,0,[]
lissajous,1,4,7,0,np.pi/2,0,[]
lissajous,1,4,9,0,np.pi/3,0,[]
lissajous,2,2,3, np.pi/2,0,0,[]
lissajous,2,2,9, 0,0,np.pi/2,[]
lissajous,2,3,5, 1*np.pi/5,0,0,[]
lissajous,2,3,7,0,np.pi/7,0,[]
lissajous,3,4,5, 0,np.pi/2,0,[]
lissajous,3,4,7,0,np.pi/2,0,[]
lissajous,3,4,11, 0,np.pi/2,0,[]
lissajous,4,5,9,np.pi/2,0,0,[]
lissajous,4,7,9,np.pi/2,0,0,[]
lissajous,4,5,7,np.pi/2,0,0,[]
